Unnamed: 0,Event Title,Event Date,Player Name,Score,Round,Pars,Scores,Hole,Double_Eagle_or_Better,Eagle,Birdie,Par,Bogey,Double_Bogey,Worse_than_Double_Bogey,Hole_in_1,Score_Relative_to_Par,Cumulative_Score,Streak_of_3_Birdies_or_Better,Bogey_Free_Round,Under_70_All_Rounds,Overall_Cumulative_Score,Position_At_Hole,Cumulative_Score_Relative_to_Par,FPTS,Cumulative_FPTS,FPTS_Positions,Total_FPTS
662487,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,140.0,47,-4.0,0.5,41.5,1,42.5
662489,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,3.0,2,0,0,1,0,0,0,0,0,-1.0,7.0,0,0,0,143.0,34,-5.0,3.0,44.5,2,46.5
662491,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,3,2.0,3,0,0,1,0,0,0,0,0,-1.0,9.0,0,0,0,145.0,24,-6.0,3.0,47.5,4,51.5
662493,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,4.0,4,0,0,0,1,0,0,0,0,0.0,13.0,0,0,0,149.0,25,-6.0,0.5,48.0,4,52.0
662495,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,5,5.0,5,0,0,0,1,0,0,0,0,0.0,18.0,0,0,0,154.0,34,-6.0,0.5,48.5,2,50.5
662497,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,4.0,6,0,0,0,1,0,0,0,0,0.0,22.0,0,0,0,158.0,33,-6.0,0.5,49.0,2,51.0
662499,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,3,2.0,7,0,0,1,0,0,0,0,0,-1.0,24.0,0,0,0,160.0,22,-7.0,3.0,52.0,4,56.0
662501,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,3.0,8,0,0,1,0,0,0,0,0,-1.0,27.0,0,0,0,163.0,16,-8.0,3.0,55.0,5,60.0
662503,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,4.0,9,0,0,0,1,0,0,0,0,0.0,31.0,0,0,0,167.0,18,-8.0,0.5,55.5,5,60.5
662505,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,4.0,10,0,0,0,1,0,0,0,0,0.0,35.0,0,0,0,171.0,19,-8.0,0.5,56.0,5,61.0
662507,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,4.0,11,0,0,0,1,0,0,0,0,0.0,39.0,0,0,0,175.0,20,-8.0,0.5,56.5,5,61.5
662509,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,3,3.0,12,0,0,0,1,0,0,0,0,0.0,42.0,0,0,0,178.0,20,-8.0,0.5,57.0,5,62.0
662511,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,3.0,13,0,0,1,0,0,0,0,0,-1.0,45.0,0,0,0,181.0,15,-9.0,3.0,60.0,6,66.0
662513,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,4.0,14,0,0,0,1,0,0,0,0,0.0,49.0,0,0,0,185.0,13,-9.0,0.5,60.5,6,66.5
662515,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,53.0,0,0,0,189.0,9,-10.0,3.0,63.5,8,71.5
662517,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,3,2.0,16,0,0,1,0,0,0,0,0,-1.0,55.0,0,0,0,191.0,7,-11.0,3.0,66.5,10,76.5
662519,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,4.0,17,0,0,0,1,0,0,0,0,0.0,59.0,0,0,0,195.0,9,-11.0,0.5,67.0,8,75.0
662521,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,3,4,4.0,18,0,0,0,1,0,0,0,0,0.0,63.0,0,1,0,199.0,9,-11.0,3.5,70.5,8,78.5
662523,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,3.0,1,0,0,1,0,0,0,0,0,-1.0,3.0,0,0,0,202.0,3,-12.0,3.0,73.5,18,91.5
662525,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,4.0,2,0,0,0,1,0,0,0,0,0.0,7.0,0,0,0,206.0,3,-12.0,0.5,74.0,18,92.0
662527,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,3,3.0,3,0,0,0,1,0,0,0,0,0.0,10.0,0,0,0,209.0,5,-12.0,0.5,74.5,14,88.5
662529,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,4.0,4,0,0,0,1,0,0,0,0,0.0,14.0,0,0,0,213.0,5,-12.0,0.5,75.0,14,89.0
662531,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,18.0,0,0,0,217.0,5,-13.0,3.0,78.0,14,92.0
662533,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,4.0,6,0,0,0,1,0,0,0,0,0.0,22.0,0,0,0,221.0,5,-13.0,0.5,78.5,14,92.5
662535,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,3,3.0,7,0,0,0,1,0,0,0,0,0.0,25.0,0,0,0,224.0,5,-13.0,0.5,79.0,14,93.0
662537,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,5.0,8,0,0,0,0,1,0,0,0,1.0,30.0,0,0,0,229.0,6,-12.0,-0.5,78.5,12,90.5
662539,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,4.0,9,0,0,0,1,0,0,0,0,0.0,34.0,0,0,0,233.0,7,-12.0,0.5,79.0,10,89.0
662541,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,4.0,10,0,0,0,1,0,0,0,0,0.0,38.0,0,0,0,237.0,6,-12.0,0.5,79.5,12,91.5
662543,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,4.0,11,0,0,0,1,0,0,0,0,0.0,42.0,0,0,0,241.0,8,-12.0,0.5,80.0,9,89.0
662545,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,3,3.0,12,0,0,0,1,0,0,0,0,0.0,45.0,0,0,0,244.0,8,-12.0,0.5,80.5,9,89.5
662547,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,4.0,13,0,0,0,1,0,0,0,0,0.0,49.0,0,0,0,248.0,8,-12.0,0.5,81.0,9,90.0
662549,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,4.0,14,0,0,0,1,0,0,0,0,0.0,53.0,0,0,0,252.0,6,-12.0,0.5,81.5,12,93.5
662551,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,5,5.0,15,0,0,0,1,0,0,0,0,0.0,58.0,0,0,0,257.0,8,-12.0,0.5,82.0,9,91.0
662553,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,3,3.0,16,0,0,0,1,0,0,0,0,0.0,61.0,0,0,0,260.0,8,-12.0,0.5,82.5,9,91.5
662555,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,5.0,17,0,0,0,0,1,0,0,0,1.0,66.0,0,0,0,265.0,13,-11.0,-0.5,82.0,6,88.0
662557,Wyndham Championship,2024-08-08,Christiaan Bezuidenhout,-10,4,4,5.0,18,0,0,0,0,1,0,0,0,1.0,71.0,0,0,0,270.0,22,-10.0,-0.5,81.5,4,85.5
662666,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,4.0,24,0.0,0.5,0.5,4,4.5
662667,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,8.0,50,0.0,0.5,1.0,1,2.0
662668,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,11.0,60,0.0,0.5,1.5,0,1.5
662669,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,5.0,4,0,0,0,0,1,0,0,0,1.0,16.0,0,0,0,16.0,112,1.0,-0.5,1.0,0,1.0
662670,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,20.0,0,0,0,20.0,89,0.0,3.0,4.0,0,4.0
662671,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,4.0,6,0,0,0,1,0,0,0,0,0.0,24.0,0,0,0,24.0,92,0.0,0.5,4.5,0,4.5
662672,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,3,3.0,7,0,0,0,1,0,0,0,0,0.0,27.0,0,0,0,27.0,91,0.0,0.5,5.0,0,5.0
662673,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,4.0,8,0,0,0,1,0,0,0,0,0.0,31.0,0,0,0,31.0,93,0.0,0.5,5.5,0,5.5
662674,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,4.0,9,0,0,0,1,0,0,0,0,0.0,35.0,0,0,0,35.0,98,0.0,0.5,6.0,0,6.0
662675,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,4.0,10,0,0,0,1,0,0,0,0,0.0,39.0,0,0,0,39.0,98,0.0,0.5,6.5,0,6.5
662676,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,4.0,11,0,0,0,1,0,0,0,0,0.0,43.0,0,0,0,43.0,92,0.0,0.5,7.0,0,7.0
662677,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,3,3.0,12,0,0,0,1,0,0,0,0,0.0,46.0,0,0,0,46.0,92,0.0,0.5,7.5,0,7.5
662678,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,4.0,13,0,0,0,1,0,0,0,0,0.0,50.0,0,0,0,50.0,94,0.0,0.5,8.0,0,8.0
662679,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,5.0,14,0,0,0,0,1,0,0,0,1.0,55.0,0,0,0,55.0,114,1.0,-0.5,7.5,0,7.5
662680,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,59.0,0,0,0,59.0,102,0.0,3.0,10.5,0,10.5
662681,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,3,4.0,16,0,0,0,0,1,0,0,0,1.0,63.0,0,0,0,63.0,116,1.0,-0.5,10.0,0,10.0
662682,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,4.0,17,0,0,0,1,0,0,0,0,0.0,67.0,0,0,0,67.0,120,1.0,0.5,10.5,0,10.5
662683,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,1,4,5.0,18,0,0,0,0,1,0,0,0,1.0,72.0,0,0,0,72.0,135,2.0,-0.5,10.0,0,10.0
662684,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,76.0,134,2.0,0.5,10.5,0,10.5
662685,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,80.0,134,2.0,0.5,11.0,0,11.0
662686,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,83.0,135,2.0,0.5,11.5,0,11.5
662687,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,4.0,4,0,0,0,1,0,0,0,0,0.0,15.0,0,0,0,87.0,134,2.0,0.5,12.0,0,12.0
662688,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,5,6.0,5,0,0,0,0,1,0,0,0,1.0,21.0,0,0,0,93.0,144,3.0,-0.5,11.5,0,11.5
662689,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,4.0,6,0,0,0,1,0,0,0,0,0.0,25.0,0,0,0,97.0,142,3.0,0.5,12.0,0,12.0
662690,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,3,2.0,7,0,0,1,0,0,0,0,0,-1.0,27.0,0,0,0,99.0,132,2.0,3.0,15.0,0,15.0
662691,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,4.0,8,0,0,0,1,0,0,0,0,0.0,31.0,0,0,0,103.0,132,2.0,0.5,15.5,0,15.5
662692,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,5.0,9,0,0,0,0,1,0,0,0,1.0,36.0,0,0,0,108.0,139,3.0,-0.5,15.0,0,15.0
662693,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,4.0,10,0,0,0,1,0,0,0,0,0.0,40.0,0,0,0,112.0,131,3.0,0.5,15.5,0,15.5
662694,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,4.0,11,0,0,0,1,0,0,0,0,0.0,44.0,0,0,0,116.0,131,3.0,0.5,16.0,0,16.0
662695,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,3,4.0,12,0,0,0,0,1,0,0,0,1.0,48.0,0,0,0,120.0,140,4.0,-0.5,15.5,0,15.5
662696,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,3.0,13,0,0,1,0,0,0,0,0,-1.0,51.0,0,0,0,123.0,134,3.0,3.0,18.5,0,18.5
662697,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,4.0,14,0,0,0,1,0,0,0,0,0.0,55.0,0,0,0,127.0,130,3.0,0.5,19.0,0,19.0
662698,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,5,5.0,15,0,0,0,1,0,0,0,0,0.0,60.0,0,0,0,132.0,133,3.0,0.5,19.5,0,19.5
662699,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,3,3.0,16,0,0,0,1,0,0,0,0,0.0,63.0,0,0,0,135.0,132,3.0,0.5,20.0,0,20.0
662700,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,5.0,17,0,0,0,0,1,0,0,0,1.0,68.0,0,0,0,140.0,144,4.0,-0.5,19.5,0,19.5
662701,Wyndham Championship,2024-08-08,Cooper Musselman,CUT,2,4,4.0,18,0,0,0,1,0,0,0,0,0.0,72.0,0,0,0,144.0,139,4.0,0.5,20.0,0,20.0
662810,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,4.0,24,0.0,0.5,0.5,4,4.5
662811,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,8.0,50,0.0,0.5,1.0,1,2.0
662812,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,3,2.0,3,0,0,1,0,0,0,0,0,-1.0,10.0,0,0,0,10.0,14,-1.0,3.0,4.0,6,10.0
662813,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,4.0,4,0,0,0,1,0,0,0,0,0.0,14.0,0,0,0,14.0,16,-1.0,0.5,4.5,5,9.5
662814,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,18.0,0,0,0,18.0,15,-2.0,3.0,7.5,6,13.5
662815,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,4.0,6,0,0,0,1,0,0,0,0,0.0,22.0,0,0,0,22.0,17,-2.0,0.5,8.0,5,13.0
662816,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,3,3.0,7,0,0,0,1,0,0,0,0,0.0,25.0,0,0,0,25.0,19,-2.0,0.5,8.5,5,13.5
662817,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,4.0,8,0,0,0,1,0,0,0,0,0.0,29.0,0,0,0,29.0,26,-2.0,0.5,9.0,3,12.0
662818,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,3.0,9,0,0,1,0,0,0,0,0,-1.0,32.0,0,0,0,32.0,11,-3.0,3.0,12.0,6,18.0
662819,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,4.0,10,0,0,0,1,0,0,0,0,0.0,36.0,0,0,0,36.0,14,-3.0,0.5,12.5,6,18.5
662820,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,5.0,11,0,0,0,0,1,0,0,0,1.0,41.0,0,0,0,41.0,28,-2.0,-0.5,12.0,3,15.0
662821,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,3,2.0,12,0,0,1,0,0,0,0,0,-1.0,43.0,0,0,0,43.0,15,-3.0,3.0,15.0,6,21.0
662822,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,4.0,13,0,0,0,1,0,0,0,0,0.0,47.0,0,0,0,47.0,14,-3.0,0.5,15.5,6,21.5
662823,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,5.0,14,0,0,0,0,1,0,0,0,1.0,52.0,0,0,0,52.0,31,-2.0,-0.5,15.0,2,17.0
662824,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,56.0,0,0,0,56.0,20,-3.0,3.0,18.0,5,23.0
662825,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,3,3.0,16,0,0,0,1,0,0,0,0,0.0,59.0,0,0,0,59.0,21,-3.0,0.5,18.5,4,22.5
662826,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,5.0,17,0,0,0,0,1,0,0,0,1.0,64.0,0,0,0,64.0,46,-2.0,-0.5,18.0,1,19.0
662827,Wyndham Championship,2024-08-08,Daniel Berger,-5,1,4,4.0,18,0,0,0,1,0,0,0,0,0.0,68.0,0,0,0,68.0,40,-2.0,0.5,18.5,2,20.5
662828,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,72.0,38,-2.0,0.5,19.0,2,21.0
662829,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,5.0,2,0,0,0,0,1,0,0,0,1.0,9.0,0,0,0,77.0,72,-1.0,-0.5,18.5,0,18.5
662830,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,3,2.0,3,0,0,1,0,0,0,0,0,-1.0,11.0,0,0,0,79.0,54,-2.0,3.0,21.5,0,21.5
662831,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,4.0,4,0,0,0,1,0,0,0,0,0.0,15.0,0,0,0,83.0,57,-2.0,0.5,22.0,0,22.0
662832,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,19.0,0,0,0,87.0,53,-3.0,3.0,25.0,0,25.0
662833,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,4.0,6,0,0,0,1,0,0,0,0,0.0,23.0,0,0,0,91.0,55,-3.0,0.5,25.5,0,25.5
662834,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,3,3.0,7,0,0,0,1,0,0,0,0,0.0,26.0,0,0,0,94.0,56,-3.0,0.5,26.0,0,26.0
662835,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,4.0,8,0,0,0,1,0,0,0,0,0.0,30.0,0,0,0,98.0,60,-3.0,0.5,26.5,0,26.5
662836,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,4.0,9,0,0,0,1,0,0,0,0,0.0,34.0,0,0,0,102.0,61,-3.0,0.5,27.0,0,27.0
662837,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,4.0,10,0,0,0,1,0,0,0,0,0.0,38.0,0,0,0,106.0,61,-3.0,0.5,27.5,0,27.5
662838,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,4.0,11,0,0,0,1,0,0,0,0,0.0,42.0,0,0,0,110.0,59,-3.0,0.5,28.0,0,28.0
662839,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,3,3.0,12,0,0,0,1,0,0,0,0,0.0,45.0,0,0,0,113.0,63,-3.0,0.5,28.5,0,28.5
662840,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,4.0,13,0,0,0,1,0,0,0,0,0.0,49.0,0,0,0,117.0,63,-3.0,0.5,29.0,0,29.0
662841,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,5.0,14,0,0,0,0,1,0,0,0,1.0,54.0,0,0,0,122.0,73,-2.0,-0.5,28.5,0,28.5
662842,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,58.0,0,0,0,126.0,69,-3.0,3.0,31.5,0,31.5
662843,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,3,3.0,16,0,0,0,1,0,0,0,0,0.0,61.0,0,0,0,129.0,72,-3.0,0.5,32.0,0,32.0
662844,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,3.0,17,0,0,1,0,0,0,0,0,-1.0,64.0,0,0,0,132.0,50,-4.0,3.0,35.0,1,36.0
662845,Wyndham Championship,2024-08-08,Daniel Berger,-5,2,4,4.0,18,0,0,0,1,0,0,0,0,0.0,68.0,0,0,0,136.0,46,-4.0,0.5,35.5,1,36.5
662846,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,140.0,47,-4.0,0.5,36.0,1,37.0
662847,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,144.0,53,-4.0,0.5,36.5,0,36.5
662848,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,147.0,53,-4.0,0.5,37.0,0,37.0
662849,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,3.0,4,0,0,1,0,0,0,0,0,-1.0,14.0,0,0,0,150.0,39,-5.0,3.0,40.0,2,42.0
662850,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,5,5.0,5,0,0,0,1,0,0,0,0,0.0,19.0,0,0,0,155.0,50,-5.0,0.5,40.5,1,41.5
662851,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,3.0,6,0,0,1,0,0,0,0,0,-1.0,22.0,0,0,0,158.0,33,-6.0,3.0,43.5,2,45.5
662852,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,3,5.0,7,0,0,0,0,0,1,0,0,2.0,27.0,0,0,0,163.0,54,-4.0,-1.0,42.5,0,42.5
662853,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,4.0,8,0,0,0,1,0,0,0,0,0.0,31.0,0,0,0,167.0,53,-4.0,0.5,43.0,0,43.0
662854,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,4.0,9,0,0,0,1,0,0,0,0,0.0,35.0,0,0,0,171.0,55,-4.0,0.5,43.5,0,43.5
662855,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,5.0,10,0,0,0,0,1,0,0,0,1.0,40.0,0,0,0,176.0,63,-3.0,-0.5,43.0,0,43.0
662856,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,4.0,11,0,0,0,1,0,0,0,0,0.0,44.0,0,0,0,180.0,61,-3.0,0.5,43.5,0,43.5
662857,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,3,2.0,12,0,0,1,0,0,0,0,0,-1.0,46.0,0,0,0,182.0,47,-4.0,3.0,46.5,1,47.5
662858,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,4.0,13,0,0,0,1,0,0,0,0,0.0,50.0,0,0,0,186.0,50,-4.0,0.5,47.0,1,48.0
662859,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,4.0,14,0,0,0,1,0,0,0,0,0.0,54.0,0,0,0,190.0,48,-4.0,0.5,47.5,1,48.5
662860,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,58.0,0,0,0,194.0,46,-5.0,3.0,50.5,1,51.5
662861,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,3,3.0,16,0,0,0,1,0,0,0,0,0.0,61.0,0,0,0,197.0,46,-5.0,0.5,51.0,1,52.0
662862,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,4.0,17,0,0,0,1,0,0,0,0,0.0,65.0,0,0,0,201.0,44,-5.0,0.5,51.5,1,52.5
662863,Wyndham Championship,2024-08-08,Daniel Berger,-5,3,4,3.0,18,0,0,1,0,0,0,0,0,-1.0,68.0,0,0,0,204.0,42,-6.0,3.0,54.5,1,55.5
662864,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,208.0,43,-6.0,0.5,55.0,1,56.0
662865,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,212.0,42,-6.0,0.5,55.5,1,56.5
662866,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,215.0,45,-6.0,0.5,56.0,1,57.0
662867,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,4,4.0,4,0,0,0,1,0,0,0,0,0.0,15.0,0,0,0,219.0,43,-6.0,0.5,56.5,1,57.5
662868,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,19.0,0,0,0,223.0,38,-7.0,3.0,59.5,2,61.5
662869,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,4,5.0,6,0,0,0,0,1,0,0,0,1.0,24.0,0,0,0,228.0,47,-6.0,-0.5,59.0,1,60.0
662870,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,3,4.0,7,0,0,0,0,1,0,0,0,1.0,28.0,0,0,0,232.0,52,-5.0,-0.5,58.5,0,58.5
662871,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,4,4.0,8,0,0,0,1,0,0,0,0,0.0,32.0,0,0,0,236.0,53,-5.0,0.5,59.0,0,59.0
662872,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,4,4.0,9,0,0,0,1,0,0,0,0,0.0,36.0,0,0,0,240.0,52,-5.0,0.5,59.5,0,59.5
662873,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,4,4.0,10,0,0,0,1,0,0,0,0,0.0,40.0,0,0,0,244.0,53,-5.0,0.5,60.0,0,60.0
662874,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,4,4.0,11,0,0,0,1,0,0,0,0,0.0,44.0,0,0,0,248.0,52,-5.0,0.5,60.5,0,60.5
662875,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,3,3.0,12,0,0,0,1,0,0,0,0,0.0,47.0,0,0,0,251.0,51,-5.0,0.5,61.0,0,61.0
662876,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,4,3.0,13,0,0,1,0,0,0,0,0,-1.0,50.0,0,0,0,254.0,39,-6.0,3.0,64.0,2,66.0
662877,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,4,4.0,14,0,0,0,1,0,0,0,0,0.0,54.0,0,0,0,258.0,38,-6.0,0.5,64.5,2,66.5
662878,Wyndham Championship,2024-08-08,Daniel Berger,-5,4,5,6.0,15,0,0,0,0,1,0,0,0,1.0,60.0,0,0,0,264.0,48,-5.0,-0.5,64.0,1,65.0
